hy,ca_id,value,pp_id
645,0,0.0,28
646,0,0.0,28
647,0,0.0,28
648,0,0.0,28
649,0,0.0,28
650,0,0.0,28
651,0,0.0,28
652,0,0.0,28
653,0,0.0,28
654,0,0.00619922626341926,28
655,0,0.111928208469103,28
656,0,0.229890969766,28
657,0,0.351510738474942,28
658,0,0.428378595330188,28
659,0,0.436116628645482,28
660,0,0.387545037807568,28
661,0,0.295145410201825,28
662,0,0.15390365412774,28
663,0,0.0254812955787358,28
664,0,0.0,28
665,0,0.0,28
666,0,0.0,28
667,0,0.0,28
668,0,0.0,28
669,0,0.0,28
670,0,0.0,28
671,0,0.0,28
672,0,0.0,28
673,0,0.0,28
674,0,0.0,28
675,0,0.0,28
676,0,0.0,28
677,0,0.0,28
678,0,0.0,28
679,0,0.0230261706615803,28
680,0,0.0729886114197714,28
681,0,0.134169430614566,28
682,0,0.182267086756986,28
683,0,0.193912633456938,28
684,0,0.171568001223135,28
685,0,0.122709072729709,28
686,0,0.0601661534250045,28
687,0,0.00543886740214902,28
688,0,0.0,28
689,0,0.0,28
690,0,0.0,28
691,0,0.0,28
692,0,0.0,28
693,0,0.0,28
694,0,0.0,28
695,0,0.0,28
696,0,0.0,28
697,0,0.0,28
698,0,0.0,28
699,0,0.0,28
700,0,0.0,28
701,0,0.0,28
702,0,0.0,28
703,0,0.00926631570029241,28
704,0,0.0317101963050664,28
705,0,0.0586608961906642,28
706,0,0.0813618930104785,28
707,0,0.0817887710408355,28
708,0,0.073968594496389,28
709,0,0.056625473479198,28
710,0,0.0319694353139739,28
711,0,0.00348610512990954,28
712,0,0.0,28
713,0,0.0,28
714,0,0.0,28
715,0,0.0,28
716,0,0.0,28
717,0,0.0,28
718,0,0.0,28
719,0,0.0,28
720,0,0.0,28
721,0,0.0,28
722,0,0.0,28
723,0,0.0,28
724,0,0.0,28
725,0,0.0,28
726,0,0.0119076805969029,28
727,0,0.153782553148813,28
728,0,0.29192105459856,28
729,0,0.398848416336708,28
730,0,0.461973369102959,28
731,0,0.459346484227969,28
732,0,0.398194059344865,28
733,0,0.294249813114029,28
734,0,0.156102982349521,28
735,0,0.0208425433762867,28
736,0,0.0,28
737,0,0.0,28
738,0,0.0,28
739,0,0.0,28
740,0,0.0,28
741,0,0.0,28
742,0,0.0,28
743,0,0.0,28
744,0,0.0,28
745,0,0.0,28
746,0,0.0,28
747,0,0.0,28
748,0,0.0,28
749,0,0.0,28
750,0,0.00280828391698498,28
751,0,0.0577838323374821,28
752,0,0.123314585445389,28
753,0,0.170210188079182,28
754,0,0.196426851003276,28
755,0,0.191409724879628,28
756,0,0.163838050228301,28
757,0,0.111497422043629,28
758,0,0.0481747483505489,28
759,0,0.0065539517772156,28
760,0,0.0,28
761,0,0.0,28
762,0,0.0,28
763,0,0.0,28
764,0,0.0,28
765,0,0.0,28
766,0,0.0,28
767,0,0.0,28
768,0,0.0,28
769,0,0.0,28
770,0,0.0,28
771,0,0.0,28
772,0,0.0,28
773,0,0.0,28
774,0,0.00928071386132508,28
775,0,0.096896175691252,28
776,0,0.171828431528733,28
777,0,0.223262632095449,28
778,0,0.24940905320351,28
779,0,0.236471175650836,28
780,0,0.197560357880739,28
781,0,0.138124957542096,28
782,0,0.0669350114202973,28
783,0,0.00851609080764149,28
784,0,0.0,28
785,0,0.0,28
786,0,0.0,28
787,0,0.0,28
788,0,0.0,28
789,0,0.0,28
790,0,0.0,28
791,0,0.0,28
792,0,0.0,28
793,0,0.0,28
794,0,0.0,28
795,0,0.0,28
796,0,0.0,28
797,0,0.0,28
798,0,0.0155895531623533,28
799,0,0.150617114394891,28
800,0,0.274745928698734,28
801,0,0.367784209684064,28
802,0,0.401529959082659,28
803,0,0.392592925137243,28
804,0,0.322567116337698,28
805,0,0.216923880490238,28
806,0,0.105141364366067,28
807,0,0.0153370006750573,28
808,0,0.0,28
809,0,0.0,28
810,0,0.0,28
811,0,0.0,28
812,0,0.0,28
813,0,0.0,28
814,0,0.0,28
815,0,0.0,28
816,0,0.0,28
817,0,0.0,28
818,0,0.0,28
819,0,0.0,28
820,0,0.0,28
821,0,0.0,28
822,0,0.0111655840884815,28
823,0,0.118988516201883,28
824,0,0.231418963411102,28
825,0,0.317089257548042,28
826,0,0.359546150770148,28
827,0,0.361003125291009,28
828,0,0.31966735924369,28
829,0,0.239968868222719,28
830,0,0.124377342748394,28
831,0,0.019437048002056,28
832,0,0.0,28
833,0,0.0,28
834,0,0.0,28
835,0,0.0,28
836,0,0.0,28
837,0,0.0,28
838,0,0.0,28
839,0,0.0,28
840,0,0.0,28
841,0,0.0,28
842,0,0.0,28
843,0,0.0,28
844,0,0.0,28
845,0,0.0,28
846,0,0.00767503057983706,28
847,0,0.0806748592084708,28
848,0,0.19188413660145,28
849,0,0.271372730082534,28
850,0,0.288776904214139,28
851,0,0.246224781231714,28
852,0,0.183030795654942,28
853,0,0.126316179567755,28
854,0,0.0693432100543782,28
855,0,0.0130501138500132,28
856,0,0.0,28
857,0,0.0,28
858,0,0.0,28
859,0,0.0,28
860,0,0.0,28
861,0,0.0,28
862,0,0.0,28
863,0,0.0,28
864,0,0.0,28
865,0,0.0,28
866,0,0.0,28
867,0,0.0,28
868,0,0.0,28
869,0,0.0,28
870,0,0.0122011559359982,28
871,0,0.096246181795239,28
872,0,0.198042782637782,28
873,0,0.293188211242143,28
874,0,0.350707165791149,28
875,0,0.342949593842031,28
876,0,0.271788572115962,28
877,0,0.178010462233954,28
878,0,0.0868737302718317,28
879,0,0.0133983035400975,28
880,0,0.0,28
881,0,0.0,28
882,0,0.0,28
883,0,0.0,28
884,0,0.0,28
885,0,0.0,28
886,0,0.0,28
887,0,0.0,28
888,0,0.0,28
889,0,0.0,28
890,0,0.0,28
891,0,0.0,28
892,0,0.0,28
893,0,0.0,28
894,0,0.0430251796863824,28
895,0,0.229557995212219,28
896,0,0.381609000039579,28
897,0,0.475869109894711,28
898,0,0.525055400588076,28
899,0,0.530018692362048,28
900,0,0.4855480004975,28
901,0,0.390359386712381,28
902,0,0.244534917956658,28
903,0,0.0637819706751118,28
904,0,0.0,28
905,0,0.0,28
906,0,0.0,28
907,0,0.0,28
908,0,0.0,28
909,0,0.0,28
910,0,0.0,28
911,0,0.0,28
912,0,0.0,28
913,0,0.0,28
914,0,0.0,28
915,0,0.0,28
916,0,0.0,28
917,0,0.0,28
918,0,0.0142638158974345,28
919,0,0.087122210344217,28
920,0,0.169721179057509,28
921,0,0.220633796784114,28
922,0,0.249595817318229,28
923,0,0.247551140639457,28
924,0,0.219452288273133,28
925,0,0.157438449195534,28
926,0,0.0802159107311738,28
927,0,0.0132414663952413,28
928,0,0.0,28
929,0,0.0,28
930,0,0.0,28
931,0,0.0,28
932,0,0.0,28
933,0,0.0,28
934,0,0.0,28
935,0,0.0,28
936,0,0.0,28
937,0,0.0,28
938,0,0.0,28
939,0,0.0,28
940,0,0.0,28
941,0,0.0,28
942,0,0.00991297980670347,28
943,0,0.0622138483799384,28
944,0,0.111611339090025,28
945,0,0.144944067372448,28
946,0,0.164005731374521,28
947,0,0.164778495835709,28
948,0,0.150423478090946,28
949,0,0.113845701334792,28
950,0,0.0676935121220699,28
951,0,0.0157271178696037,28
952,0,0.0,28
953,0,0.0,28
954,0,0.0,28
955,0,0.0,28
956,0,0.0,28
957,0,0.0,28
958,0,0.0,28
959,0,0.0,28
960,0,0.0,28
961,0,0.0,28
962,0,0.0,28
963,0,0.0,28
964,0,0.0,28
965,0,0.0,28
966,0,0.0224868612833737,28
967,0,0.12038855370986,28
968,0,0.214959807916988,28
969,0,0.303036648891139,28
970,0,0.360077622376292,28
971,0,0.365900182777349,28
972,0,0.334354017747866,28
973,0,0.268258663314652,28
974,0,0.174282132671267,28
975,0,0.0538764142846154,28
976,0,0.0,28
977,0,0.0,28
978,0,0.0,28
979,0,0.0,28
980,0,0.0,28
981,0,0.0,28
982,0,0.0,28
983,0,0.0,28
984,0,0.0,28
985,0,0.0,28
986,0,0.0,28
987,0,0.0,28
988,0,0.0,28
989,0,0.0,28
990,0,0.049958878559412,28
991,0,0.20137972222782,28
992,0,0.325602332767093,28
993,0,0.417149632485473,28
994,0,0.479869395292847,28
995,0,0.476372062239196,28
996,0,0.442844003731188,28
997,0,0.358749089126747,28
998,0,0.230757770692842,28
999,0,0.0759797389976938,28
1000,0,8.55646296094412e-05,28
1001,0,0.0,28
1002,0,0.0,28
1003,0,0.0,28
1004,0,0.0,28
1005,0,0.0,28
1006,0,0.0,28
1007,0,0.0,28
1008,0,0.0,28
1009,0,0.0,28
1010,0,0.0,28
1011,0,0.0,28
1012,0,0.0,28
1013,0,0.0,28
1014,0,0.0588007945218919,28
1015,0,0.217833005717886,28
1016,0,0.350081084121607,28
1017,0,0.448010812088099,28
1018,0,0.505884877566375,28
1019,0,0.515055070631069,28
1020,0,0.474919002590713,28
1021,0,0.382049310579378,28
1022,0,0.242862973445129,28
1023,0,0.0775603228561317,28
1024,0,0.000171218561677801,28
1025,0,0.0,28
1026,0,0.0,28
1027,0,0.0,28
1028,0,0.0,28
1029,0,0.0,28
1030,0,0.0,28
1031,0,0.0,28
1032,0,0.0,28
1033,0,0.0,28
1034,0,0.0,28
1035,0,0.0,28
1036,0,0.0,28
1037,0,0.0,28
1038,0,0.0606298117917081,28
1039,0,0.226767273446163,28
1040,0,0.375869783099331,28
1041,0,0.470254230182915,28
1042,0,0.52002289495276,28
1043,0,0.522946109124595,28
1044,0,0.480219870533362,28
1045,0,0.389014808718963,28
1046,0,0.248899513551252,28
1047,0,0.0806842514476384,28
1048,0,0.000256961796205078,28
1049,0,0.0,28
1050,0,0.0,28
1051,0,0.0,28
1052,0,0.0,28
1053,0,0.0,28
1054,0,0.0,28
1055,0,0.0,28
1056,0,0.0,28
1057,0,0.0,28
1058,0,0.0,28
1059,0,0.0,28
1060,0,0.0,28
1061,0,0.0,28
1062,0,0.0375278306350683,28
1063,0,0.16348094897756,28
1064,0,0.319171780841129,28
1065,0,0.421058841950859,28
1066,0,0.462969132909922,28
1067,0,0.461608156522621,28
1068,0,0.410203494007421,28
1069,0,0.303438919707136,28
1070,0,0.167362066193045,28
1071,0,0.0417343040181732,28
1072,0,8.56985832978186e-05,28
1073,0,0.0,28
1074,0,0.0,28
1075,0,0.0,28
1076,0,0.0,28
1077,0,0.0,28
1078,0,0.0,28
1079,0,0.0,28
1080,0,0.0,28
1081,0,0.0,28
1082,0,0.0,28
1083,0,0.0,28
1084,0,0.0,28
1085,0,0.0,28
1086,0,0.0333468810110029,28
1087,0,0.135362128209328,28
1088,0,0.244754441488676,28
1089,0,0.330061313320273,28
1090,0,0.406198555808948,28
1091,0,0.439129200665948,28
1092,0,0.40227233914055,28
1093,0,0.316543415332314,28
1094,0,0.190255980659515,28
1095,0,0.0533311346649366,28
1096,0,0.0,28
1097,0,0.0,28
1098,0,0.0,28
1099,0,0.0,28
1100,0,0.0,28
1101,0,0.0,28
1102,0,0.0,28
1103,0,0.0,28
1104,0,0.0,28
1105,0,0.0,28
1106,0,0.0,28
1107,0,0.0,28
1108,0,0.0,28
1109,0,0.0,28
1110,0,0.0704165797648702,28
1111,0,0.216229047836684,28
1112,0,0.350554259229517,28
1113,0,0.443627588754204,28
1114,0,0.496647225876865,28
1115,0,0.505750527828202,28
1116,0,0.468018101837435,28
1117,0,0.383446900458154,28
1118,0,0.250575545441991,28
1119,0,0.0856144532382651,28
1120,0,0.00102945462908084,28
1121,0,0.0,28
1122,0,0.0,28
1123,0,0.0,28
1124,0,0.0,28
1125,0,0.0,28
1126,0,0.0,28
1127,0,0.0,28
1128,0,0.0,28
1129,0,0.0,28
1130,0,0.0,28
1131,0,0.0,28
1132,0,0.0,28
1133,0,0.0,28
1134,0,0.0713971916796359,28
1135,0,0.217886297856103,28
1136,0,0.360262508314294,28
1137,0,0.450981544550975,28
1138,0,0.492957973283207,28
1139,0,0.506528730884973,28
1140,0,0.470578996513459,28
1141,0,0.381844125386603,28
1142,0,0.246500359696771,28
1143,0,0.0823116187810515,28
1144,0,0.000600827758903372,28
1145,0,0.0,28
1146,0,0.0,28
1147,0,0.0,28
1148,0,0.0,28
1149,0,0.0,28
1150,0,0.0,28
1151,0,0.0,28
1152,0,0.0,28
1153,0,0.0,28
1154,0,0.0,28
1155,0,0.0,28
1156,0,0.0,28
1157,0,0.0,28
1158,0,0.0428434331848202,28
1159,0,0.155493264092345,28
1160,0,0.277592830359599,28
1161,0,0.365008565161624,28
1162,0,0.421773916805522,28
1163,0,0.453725908969759,28
1164,0,0.434071567769317,28
1165,0,0.362635795566961,28
1166,0,0.242249051196505,28
1167,0,0.0954933644555103,28
1168,0,0.00214692970539138,28
1169,0,0.0,28
1170,0,0.0,28
