nd_id,ca_id,swhy_vl,hy,price_eur_mwh,volume_mwh
1,0,yr2015,2195,50.85,3744.7
1,0,yr2015,2196,48.61,3377.5
1,0,yr2015,2197,49.29,3449.2
1,0,yr2015,2198,49.96,3613.2
1,0,yr2015,2199,48.07,3532.2
1,0,yr2015,2200,50.99,3204.8
1,0,yr2015,2201,59.71,2904.7
1,0,yr2015,2202,58.46,2764.9
1,0,yr2015,2203,52.95,2561.2
1,0,yr2015,2204,52.39,2441.5
1,0,yr2015,2205,50.03,2335.2
1,0,yr2015,2206,46.58,2855.2
1,0,yr2015,2207,41.91,2951.2
1,0,yr2015,2208,37.53,3220.0
1,0,yr2015,2209,34.28,2829.5
1,0,yr2015,2210,33.08,3027.4
1,0,yr2015,2211,39.07,2749.3
1,0,yr2015,2212,48.81,2612.3
1,0,yr2015,2213,53.08,3017.8
1,0,yr2015,2214,59.94,3692.5
1,0,yr2015,2215,58.9,3370.6
1,0,yr2015,2216,54.01,2647.1
1,0,yr2015,2217,52.55,2601.3
1,0,yr2015,2218,48.27,2448.8
1,0,yr2015,2219,46.61,2695.9
1,0,yr2015,2220,45.95,2595.9
1,0,yr2015,2221,43.23,2985.0
1,0,yr2015,2222,44.06,2799.5
1,0,yr2015,2223,45.58,2811.6
1,0,yr2015,2224,50.03,3036.4
1,0,yr2015,2225,51.28,2972.5
1,0,yr2015,2226,53.06,2975.4
1,0,yr2015,2227,50.99,2947.1
1,0,yr2015,2228,50.91,3060.7
1,0,yr2015,2229,44.72,3049.1
1,0,yr2015,2230,37.92,3051.9
1,0,yr2015,2231,36.01,3185.6
1,0,yr2015,2232,32.26,3103.7
1,0,yr2015,2233,28.82,2963.6
1,0,yr2015,2234,28.32,2818.4
1,0,yr2015,2235,29.05,2721.1
1,0,yr2015,2236,29.4,2925.3
1,0,yr2015,2237,32.26,2793.9
1,0,yr2015,2238,35.09,2983.9
1,0,yr2015,2239,37.14,2893.4
1,0,yr2015,2240,37.33,2918.9
1,0,yr2015,2241,35.68,2808.1
1,0,yr2015,2242,34.05,3004.4
1,0,yr2015,2243,30.8,3042.1
1,0,yr2015,2244,27.84,2917.2
1,0,yr2015,2245,25.26,2708.7
1,0,yr2015,2246,25.05,2687.7
1,0,yr2015,2247,26.05,2947.8
1,0,yr2015,2248,34.6,2642.0
1,0,yr2015,2249,38.65,2779.3
1,0,yr2015,2250,37.58,2871.0
1,0,yr2015,2251,37.94,3456.6
1,0,yr2015,2252,38.09,3387.0
1,0,yr2015,2253,38.07,3535.8
1,0,yr2015,2254,29.97,3049.5
1,0,yr2015,2255,25.63,3110.6
1,0,yr2015,2256,24.33,2949.1
1,0,yr2015,2257,20.85,2752.8
1,0,yr2015,2258,19.76,2694.0
1,0,yr2015,2259,20.55,2655.7
1,0,yr2015,2260,20.76,2607.6
1,0,yr2015,2261,22.52,2460.2
1,0,yr2015,2262,22.41,2714.9
1,0,yr2015,2263,30.3,2883.8
1,0,yr2015,2264,28.25,2986.6
1,0,yr2015,2265,23.98,2886.9
1,0,yr2015,2266,24.09,2954.1
1,0,yr2015,2267,21.04,2979.8
1,0,yr2015,2268,16.15,3031.4
1,0,yr2015,2269,13.46,2913.6
1,0,yr2015,2270,12.58,2860.1
1,0,yr2015,2271,18.02,2785.2
1,0,yr2015,2272,25.59,3056.7
1,0,yr2015,2273,30.99,2780.2
1,0,yr2015,2274,34.86,2920.3
1,0,yr2015,2275,34.73,2873.0
1,0,yr2015,2276,34.19,3059.1
1,0,yr2015,2277,32.72,3103.6
1,0,yr2015,2278,30.33,2610.2
1,0,yr2015,2279,28.87,2434.6
1,0,yr2015,2280,27.26,2490.3
1,0,yr2015,2281,26.98,2144.2
1,0,yr2015,2282,26.06,2228.6
1,0,yr2015,2283,25.98,2160.4
1,0,yr2015,2284,26.19,2042.3
1,0,yr2015,2285,26.21,2140.0
1,0,yr2015,2286,28.88,2802.6
1,0,yr2015,2287,32.61,2611.8
1,0,yr2015,2288,30.1,2708.4
1,0,yr2015,2289,29.97,2519.5
1,0,yr2015,2290,28.97,2721.0
1,0,yr2015,2291,23.54,2666.9
1,0,yr2015,2292,19.05,2139.3
1,0,yr2015,2293,18.03,2012.1
1,0,yr2015,2294,18.93,2211.1
1,0,yr2015,2295,22.01,2236.6
1,0,yr2015,2296,28.74,2028.0
1,0,yr2015,2297,36.11,2025.8
1,0,yr2015,2298,40.44,2126.1
1,0,yr2015,2299,40.75,2357.5
1,0,yr2015,2300,43.11,2649.7
1,0,yr2015,2301,38.46,2680.5
1,0,yr2015,2302,36.87,3216.0
1,0,yr2015,2303,32.42,3236.1
1,0,yr2015,2304,28.44,3212.2
1,0,yr2015,2305,27.15,2628.0
1,0,yr2015,2306,27.65,2616.9
1,0,yr2015,2307,36.71,3138.7
1,0,yr2015,2308,52.29,3349.5
1,0,yr2015,2309,61.07,3312.4
1,0,yr2015,2310,66.31,3144.2
1,0,yr2015,2311,65.38,3095.5
1,0,yr2015,2312,61.83,3360.6
1,0,yr2015,2313,58.97,3330.7
1,0,yr2015,2314,55.78,3393.3
1,0,yr2015,2315,52.54,3230.5
1,0,yr2015,2316,50.68,3045.0
1,0,yr2015,2317,49.91,2874.4
1,0,yr2015,2318,49.91,2775.6
1,0,yr2015,2319,48.93,2678.1
1,0,yr2015,2320,50.12,2817.7
1,0,yr2015,2321,57.5,2455.7
1,0,yr2015,2322,58.97,2951.4
1,0,yr2015,2323,54.25,2913.7
1,0,yr2015,2324,52.6,3018.0
1,0,yr2015,2325,51.08,3119.3
1,0,yr2015,2326,48.94,2764.4
1,0,yr2015,2327,45.46,2942.4
1,0,yr2015,2328,42.19,2715.4
1,0,yr2015,2329,39.29,2655.6
1,0,yr2015,2330,37.09,2588.5
1,0,yr2015,2331,44.45,2746.8
1,0,yr2015,2332,55.85,1994.9
1,0,yr2015,2333,64.28,2650.3
1,0,yr2015,2334,73.0,2765.7
1,0,yr2015,2335,70.64,2387.1
1,0,yr2015,2336,64.25,1864.3
1,0,yr2015,2337,59.68,2401.8
1,0,yr2015,2338,51.2,2352.7
1,0,yr2015,2339,49.12,2498.8
1,0,yr2015,2340,48.19,2311.5
1,0,yr2015,2341,46.87,2103.2
1,0,yr2015,2342,47.47,1881.9
1,0,yr2015,2343,46.72,1675.6
1,0,yr2015,2344,51.46,1870.4
1,0,yr2015,2345,57.0,2183.5
1,0,yr2015,2346,59.86,2777.3
1,0,yr2015,2347,56.04,2693.1
1,0,yr2015,2348,55.92,3003.5
1,0,yr2015,2349,51.02,2890.7
1,0,yr2015,2350,49.0,3080.1
1,0,yr2015,2351,45.81,2872.5
1,0,yr2015,2352,43.56,2902.8
1,0,yr2015,2353,36.56,2477.8
1,0,yr2015,2354,37.32,2497.3
1,0,yr2015,2355,43.83,2798.4
1,0,yr2015,2356,51.22,2824.3
1,0,yr2015,2357,60.02,3046.5
1,0,yr2015,2358,71.54,3175.7
1,0,yr2015,2359,72.4,2903.5
1,0,yr2015,2360,60.55,2993.8
1,0,yr2015,2361,55.52,2700.9
1,0,yr2015,2362,47.34,2909.7
1,0,yr2015,2363,46.92,2593.6
1,0,yr2015,2364,46.29,2476.2
1,0,yr2015,2365,44.68,2336.5
1,0,yr2015,2366,46.04,2257.5
1,0,yr2015,2367,45.62,2334.9
1,0,yr2015,2368,48.46,2296.8
1,0,yr2015,2369,53.84,2350.9
1,0,yr2015,2370,57.85,2610.4
1,0,yr2015,2371,54.4,3155.2
1,0,yr2015,2372,53.98,3126.9
1,0,yr2015,2373,50.04,2798.2
1,0,yr2015,2374,44.37,2564.3
1,0,yr2015,2375,37.95,2426.9
1,0,yr2015,2376,36.54,2426.0
1,0,yr2015,2377,34.01,2130.3
1,0,yr2015,2378,33.09,2230.8
1,0,yr2015,2379,39.85,2498.0
1,0,yr2015,2380,47.59,2784.3
1,0,yr2015,2381,58.94,2861.5
1,0,yr2015,2382,62.92,2679.3
1,0,yr2015,2383,63.77,2818.9
1,0,yr2015,2384,52.19,2652.3
1,0,yr2015,2385,50.78,2875.4
1,0,yr2015,2386,46.15,2861.7
1,0,yr2015,2387,45.07,2971.5
1,0,yr2015,2388,42.01,3012.8
1,0,yr2015,2389,39.58,2802.8
1,0,yr2015,2390,43.06,2729.0
1,0,yr2015,2391,42.08,2527.3
1,0,yr2015,2392,45.06,2301.1
1,0,yr2015,2393,48.31,2474.2
1,0,yr2015,2394,49.98,2720.8
1,0,yr2015,2395,47.91,2747.6
1,0,yr2015,2396,48.23,2657.3
1,0,yr2015,2397,45.09,2634.2
1,0,yr2015,2398,44.64,3157.1
1,0,yr2015,2399,39.03,2713.6
1,0,yr2015,2400,33.68,2897.0
1,0,yr2015,2401,29.71,3059.8
1,0,yr2015,2402,27.56,2877.4
1,0,yr2015,2403,28.56,2968.0
1,0,yr2015,2404,28.86,3303.1
1,0,yr2015,2405,28.91,2984.3
1,0,yr2015,2406,30.86,3087.9
1,0,yr2015,2407,28.91,3578.5
1,0,yr2015,2408,25.65,3633.4
1,0,yr2015,2409,24.28,3796.6
1,0,yr2015,2410,24.98,3930.3
1,0,yr2015,2411,25.69,4117.6
1,0,yr2015,2412,21.47,4090.6
1,0,yr2015,2413,15.46,3789.4
1,0,yr2015,2414,16.42,3704.4
1,0,yr2015,2415,21.38,3623.6
1,0,yr2015,2416,33.3,3851.0
1,0,yr2015,2417,38.53,3927.7
1,0,yr2015,2418,43.67,3585.3
1,0,yr2015,2419,46.92,3530.4
1,0,yr2015,2420,43.97,3573.8
1,0,yr2015,2421,41.99,3544.3
1,0,yr2015,2422,41.04,3236.2
1,0,yr2015,2423,31.7,3311.5
1,0,yr2015,2424,27.48,3243.7
1,0,yr2015,2425,22.93,3416.6
1,0,yr2015,2426,17.85,3336.3
1,0,yr2015,2427,18.42,3051.3
1,0,yr2015,2428,19.32,3451.4
1,0,yr2015,2429,20.09,3236.6
1,0,yr2015,2430,21.97,3270.7
1,0,yr2015,2431,22.43,3250.1
1,0,yr2015,2432,17.74,3566.7
1,0,yr2015,2433,17.83,3180.5
1,0,yr2015,2434,15.06,3632.8
1,0,yr2015,2435,11.86,3533.5
1,0,yr2015,2436,7.19,3217.0
1,0,yr2015,2437,5.36,3250.4
1,0,yr2015,2438,8.29,3163.1
1,0,yr2015,2439,17.98,3259.5
1,0,yr2015,2440,24.58,3386.0
1,0,yr2015,2441,31.88,3407.1
1,0,yr2015,2442,33.09,3125.5
1,0,yr2015,2443,32.83,3238.7
1,0,yr2015,2444,32.74,3314.0
1,0,yr2015,2445,32.23,3537.6
1,0,yr2015,2446,30.06,2317.4
1,0,yr2015,2447,26.62,1977.4
1,0,yr2015,2448,25.02,1810.0
1,0,yr2015,2449,18.99,1940.5
1,0,yr2015,2450,19.94,1911.1
1,0,yr2015,2451,35.21,2167.8
1,0,yr2015,2452,49.98,2545.6
1,0,yr2015,2453,54.88,2507.2
1,0,yr2015,2454,59.82,2408.4
1,0,yr2015,2455,59.92,2418.4
1,0,yr2015,2456,52.04,2705.9
1,0,yr2015,2457,50.06,2609.8
1,0,yr2015,2458,46.63,2676.6
1,0,yr2015,2459,45.96,2717.3
1,0,yr2015,2460,46.25,2816.8
1,0,yr2015,2461,46.97,2584.0
1,0,yr2015,2462,48.38,2699.2
1,0,yr2015,2463,49.89,2860.4
1,0,yr2015,2464,49.99,2863.7
1,0,yr2015,2465,51.05,2683.6
1,0,yr2015,2466,55.25,3082.4
1,0,yr2015,2467,54.18,2944.7
1,0,yr2015,2468,53.53,2780.8
1,0,yr2015,2469,50.25,2574.2
1,0,yr2015,2470,43.56,2477.6
1,0,yr2015,2471,38.02,2708.9
1,0,yr2015,2472,35.21,2416.7
1,0,yr2015,2473,34.08,2752.7
1,0,yr2015,2474,34.03,2871.5
1,0,yr2015,2475,37.92,2346.9
1,0,yr2015,2476,48.49,2309.0
1,0,yr2015,2477,54.97,2907.6
1,0,yr2015,2478,60.09,3280.8
1,0,yr2015,2479,56.73,3009.1
1,0,yr2015,2480,53.45,2988.9
1,0,yr2015,2481,50.53,2968.6
1,0,yr2015,2482,47.32,2976.2
1,0,yr2015,2483,46.49,2784.7
1,0,yr2015,2484,45.24,2849.5
1,0,yr2015,2485,43.19,3047.0
1,0,yr2015,2486,42.93,3067.5
1,0,yr2015,2487,42.93,3180.8
1,0,yr2015,2488,45.73,3005.6
1,0,yr2015,2489,48.5,2591.4
1,0,yr2015,2490,51.86,2881.7
1,0,yr2015,2491,53.51,3045.1
1,0,yr2015,2492,52.27,2830.0
1,0,yr2015,2493,45.85,2512.3
1,0,yr2015,2494,38.34,2591.1
1,0,yr2015,2495,33.5,2576.2
1,0,yr2015,2496,30.32,2579.6
1,0,yr2015,2497,25.58,2498.5
1,0,yr2015,2498,25.11,2797.7
1,0,yr2015,2499,29.99,2648.8
1,0,yr2015,2500,39.96,2652.1
1,0,yr2015,2501,49.67,2977.0
1,0,yr2015,2502,53.16,2911.3
1,0,yr2015,2503,52.62,3079.8
1,0,yr2015,2504,50.67,3215.6
1,0,yr2015,2505,50.3,3373.4
1,0,yr2015,2506,46.01,3258.6
1,0,yr2015,2507,45.01,3409.0
1,0,yr2015,2508,43.95,3345.0
1,0,yr2015,2509,43.87,3273.1
1,0,yr2015,2510,44.07,3225.3
1,0,yr2015,2511,44.07,2998.2
1,0,yr2015,2512,45.32,2996.4
1,0,yr2015,2513,48.93,3227.1
1,0,yr2015,2514,49.9,3334.7
1,0,yr2015,2515,51.36,3382.2
1,0,yr2015,2516,49.55,2935.6
1,0,yr2015,2517,42.52,2848.7
1,0,yr2015,2518,34.61,2688.6
1,0,yr2015,2519,29.63,2472.7
1,0,yr2015,2520,27.03,2227.3
1,0,yr2015,2521,25.35,2266.6
1,0,yr2015,2522,24.58,2290.6
1,0,yr2015,2523,29.13,2243.0
1,0,yr2015,2524,42.05,2644.4
1,0,yr2015,2525,49.63,2668.2
1,0,yr2015,2526,50.54,2253.5
1,0,yr2015,2527,48.0,2700.3
1,0,yr2015,2528,48.16,2820.1
1,0,yr2015,2529,49.59,2766.1
1,0,yr2015,2530,45.99,2609.9
1,0,yr2015,2531,45.98,2684.8
1,0,yr2015,2532,45.91,2652.2
1,0,yr2015,2533,45.03,2662.2
1,0,yr2015,2534,45.16,2575.7
1,0,yr2015,2535,43.39,2460.2
1,0,yr2015,2536,45.04,2619.1
1,0,yr2015,2537,47.92,2616.2
1,0,yr2015,2538,48.5,2571.1
1,0,yr2015,2539,46.09,2815.7
1,0,yr2015,2540,45.94,2441.9
1,0,yr2015,2541,42.12,2359.5
1,0,yr2015,2542,44.35,3062.7
1,0,yr2015,2543,40.93,3069.4
1,0,yr2015,2544,37.67,2871.0
1,0,yr2015,2545,28.03,2154.4
1,0,yr2015,2546,27.01,1968.1
1,0,yr2015,2547,32.55,2050.9
1,0,yr2015,2548,45.58,2131.7
1,0,yr2015,2549,52.05,2575.5
1,0,yr2015,2550,54.92,3039.2
1,0,yr2015,2551,53.96,3049.6
1,0,yr2015,2552,51.08,2898.2
1,0,yr2015,2553,53.42,3076.7
1,0,yr2015,2554,50.94,3165.5
1,0,yr2015,2555,50.59,3193.3
1,0,yr2015,2556,49.98,2977.4
1,0,yr2015,2557,48.01,2640.6
1,0,yr2015,2558,47.03,3014.7
1,0,yr2015,2559,45.58,3293.3
1,0,yr2015,2560,45.55,3387.3
1,0,yr2015,2561,45.42,3420.9
1,0,yr2015,2562,45.95,2988.9
1,0,yr2015,2563,45.91,2767.3
1,0,yr2015,2564,45.97,2756.7
1,0,yr2015,2565,43.34,2765.3
1,0,yr2015,2566,34.84,2929.8
1,0,yr2015,2567,28.11,2980.0
1,0,yr2015,2568,27.26,3176.7
1,0,yr2015,2569,25.96,2910.1
1,0,yr2015,2570,25.15,2731.9
1,0,yr2015,2571,26.07,2679.0
1,0,yr2015,2572,27.1,2486.0
1,0,yr2015,2573,26.84,2493.9
1,0,yr2015,2574,28.4,2933.6
1,0,yr2015,2575,26.14,3070.4
1,0,yr2015,2576,24.64,3582.8
1,0,yr2015,2577,21.82,3435.2
1,0,yr2015,2578,19.3,3598.0
1,0,yr2015,2579,16.96,3782.8
1,0,yr2015,2580,13.65,3717.6
1,0,yr2015,2581,13.97,3871.5
1,0,yr2015,2582,15.96,3683.2
1,0,yr2015,2583,22.91,3260.5
1,0,yr2015,2584,29.61,2947.1
1,0,yr2015,2585,33.0,3147.8
1,0,yr2015,2586,35.93,3294.3
1,0,yr2015,2587,36.48,3042.3
1,0,yr2015,2588,33.57,3158.8
1,0,yr2015,2589,28.38,2972.5
1,0,yr2015,2590,25.82,2469.1
1,0,yr2015,2591,24.08,2572.8
1,0,yr2015,2592,20.73,2600.6
1,0,yr2015,2593,22.0,2535.8
1,0,yr2015,2594,21.9,2407.2
1,0,yr2015,2595,20.53,2097.5
1,0,yr2015,2596,19.82,2003.8
1,0,yr2015,2597,18.81,2092.7
1,0,yr2015,2598,18.07,2490.0
1,0,yr2015,2599,14.51,2765.8
1,0,yr2015,2600,10.3,2941.0
1,0,yr2015,2601,9.14,2853.8
1,0,yr2015,2602,8.44,2725.6
1,0,yr2015,2603,6.46,2872.4
1,0,yr2015,2604,3.86,3180.8
1,0,yr2015,2605,1.12,3092.2
1,0,yr2015,2606,5.08,3321.5
1,0,yr2015,2607,15.04,3064.9
1,0,yr2015,2608,22.55,2762.6
1,0,yr2015,2609,28.1,2506.1
1,0,yr2015,2610,32.49,2244.2
1,0,yr2015,2611,33.08,2070.7
1,0,yr2015,2612,32.38,2290.6
1,0,yr2015,2613,27.06,2389.5
1,0,yr2015,2614,24.52,2350.8
1,0,yr2015,2615,23.03,2246.2
1,0,yr2015,2616,21.02,2132.2
1,0,yr2015,2617,20.66,1962.9
1,0,yr2015,2618,22.17,1744.2
1,0,yr2015,2619,28.97,2126.6
1,0,yr2015,2620,43.41,2759.0
1,0,yr2015,2621,49.68,2494.0
1,0,yr2015,2622,52.38,2693.8
1,0,yr2015,2623,51.36,2966.3
1,0,yr2015,2624,51.04,2783.5
1,0,yr2015,2625,50.08,2731.3
1,0,yr2015,2626,47.62,2736.5
1,0,yr2015,2627,46.1,2575.5
1,0,yr2015,2628,44.28,2542.7
1,0,yr2015,2629,43.15,2594.8
1,0,yr2015,2630,42.19,2706.3
1,0,yr2015,2631,39.35,2680.0
1,0,yr2015,2632,40.63,3085.9
1,0,yr2015,2633,44.43,2798.6
1,0,yr2015,2634,47.04,2376.6
1,0,yr2015,2635,45.01,2317.7
1,0,yr2015,2636,43.95,2650.1
1,0,yr2015,2637,41.03,2587.1
1,0,yr2015,2638,33.0,2637.9
1,0,yr2015,2639,31.11,2632.6
1,0,yr2015,2640,28.03,2678.5
1,0,yr2015,2641,26.56,2642.3
1,0,yr2015,2642,27.34,2429.5
1,0,yr2015,2643,31.64,2608.4
1,0,yr2015,2644,42.68,2549.3
1,0,yr2015,2645,46.93,2932.1
1,0,yr2015,2646,52.09,3490.1
1,0,yr2015,2647,50.96,3520.7
1,0,yr2015,2648,47.09,3141.1
1,0,yr2015,2649,46.95,2969.1
1,0,yr2015,2650,44.37,2722.6
1,0,yr2015,2651,42.58,2860.9
1,0,yr2015,2652,42.08,2919.6
1,0,yr2015,2653,39.46,3195.1
1,0,yr2015,2654,39.06,3045.7
1,0,yr2015,2655,37.04,3246.7
1,0,yr2015,2656,39.12,3064.1
1,0,yr2015,2657,42.94,3079.0
1,0,yr2015,2658,42.81,2480.1
1,0,yr2015,2659,41.05,2511.4
1,0,yr2015,2660,41.23,2346.9
1,0,yr2015,2661,38.96,2451.1
1,0,yr2015,2662,36.01,2476.5
1,0,yr2015,2663,30.17,2389.2
1,0,yr2015,2664,27.5,2420.4
1,0,yr2015,2665,25.02,2304.9
1,0,yr2015,2666,25.13,2061.5
1,0,yr2015,2667,29.51,1940.7
1,0,yr2015,2668,41.11,1574.4
1,0,yr2015,2669,47.57,2193.4
1,0,yr2015,2670,50.58,3155.6
1,0,yr2015,2671,48.08,2700.7
1,0,yr2015,2672,44.72,3036.0
1,0,yr2015,2673,44.91,2955.1
1,0,yr2015,2674,42.25,3156.3
1,0,yr2015,2675,41.76,3143.1
1,0,yr2015,2676,40.92,3127.9
1,0,yr2015,2677,38.4,3059.0
1,0,yr2015,2678,37.74,3076.6
1,0,yr2015,2679,38.9,2914.7
1,0,yr2015,2680,43.22,2222.6
1,0,yr2015,2681,47.55,2328.1
1,0,yr2015,2682,47.98,2104.1
1,0,yr2015,2683,46.07,2614.9
1,0,yr2015,2684,42.86,2016.0
1,0,yr2015,2685,40.07,2404.2
1,0,yr2015,2686,35.8,2774.9
1,0,yr2015,2687,32.12,2253.8
1,0,yr2015,2688,28.74,2319.7
1,0,yr2015,2689,27.15,2288.1
1,0,yr2015,2690,27.63,2142.0
1,0,yr2015,2691,31.75,2165.8
1,0,yr2015,2692,40.98,2262.2
1,0,yr2015,2693,47.55,2230.8
1,0,yr2015,2694,50.74,2507.6
1,0,yr2015,2695,43.98,2393.2
1,0,yr2015,2696,41.98,2674.0
1,0,yr2015,2697,42.49,2593.8
1,0,yr2015,2698,41.98,2765.1
1,0,yr2015,2699,41.93,2881.7
1,0,yr2015,2700,41.64,2841.0
1,0,yr2015,2701,38.98,2872.6
1,0,yr2015,2702,37.89,2945.9
1,0,yr2015,2703,38.95,2651.4
1,0,yr2015,2704,43.94,2573.3
1,0,yr2015,2705,49.01,3136.1
1,0,yr2015,2706,48.54,3199.1
1,0,yr2015,2707,47.01,2842.2
1,0,yr2015,2708,42.19,2436.8
1,0,yr2015,2709,38.0,2556.2
1,0,yr2015,2710,30.34,3445.6
1,0,yr2015,2711,29.22,3005.3
1,0,yr2015,2712,28.44,2800.2
1,0,yr2015,2713,26.67,3200.5
1,0,yr2015,2714,27.08,3200.4
1,0,yr2015,2715,30.71,3146.5
1,0,yr2015,2716,39.63,3295.9
1,0,yr2015,2717,45.46,3551.2
1,0,yr2015,2718,45.38,4096.8
1,0,yr2015,2719,40.47,4287.4
1,0,yr2015,2720,39.94,4268.8
1,0,yr2015,2721,39.96,4054.4
1,0,yr2015,2722,39.45,4432.9
1,0,yr2015,2723,39.03,4242.9
1,0,yr2015,2724,36.02,4521.1
1,0,yr2015,2725,30.9,4288.0
1,0,yr2015,2726,29.07,4388.2
1,0,yr2015,2727,31.93,3920.9
1,0,yr2015,2728,37.87,3801.2
1,0,yr2015,2729,40.47,3973.5
1,0,yr2015,2730,42.07,3849.9
1,0,yr2015,2731,40.18,3424.4
1,0,yr2015,2732,37.64,3801.4
1,0,yr2015,2733,30.28,3965.9
1,0,yr2015,2734,29.12,2553.9
1,0,yr2015,2735,25.93,2469.7
1,0,yr2015,2736,24.86,2425.9
1,0,yr2015,2737,24.09,2174.8
1,0,yr2015,2738,23.96,1985.3
1,0,yr2015,2739,24.18,1811.0
1,0,yr2015,2740,25.06,1867.5
1,0,yr2015,2741,26.04,2001.5
1,0,yr2015,2742,29.92,2315.6
1,0,yr2015,2743,30.41,2407.6
1,0,yr2015,2744,30.97,2129.0
1,0,yr2015,2745,30.38,2446.4
1,0,yr2015,2746,30.46,2540.9
1,0,yr2015,2747,28.2,2491.3
1,0,yr2015,2748,26.14,2329.1
1,0,yr2015,2749,27.01,2211.1
1,0,yr2015,2750,27.08,2274.4
1,0,yr2015,2751,30.08,2463.6
1,0,yr2015,2752,32.23,2542.8
1,0,yr2015,2753,35.48,2884.5
1,0,yr2015,2754,36.8,2732.4
1,0,yr2015,2755,35.57,2368.7
1,0,yr2015,2756,33.23,2602.8
1,0,yr2015,2757,29.04,2850.7
1,0,yr2015,2758,25.16,2124.4
1,0,yr2015,2759,22.45,1996.3
1,0,yr2015,2760,21.82,2077.5
1,0,yr2015,2761,18.08,2546.1
1,0,yr2015,2762,17.34,2394.1
1,0,yr2015,2763,17.78,1758.8
1,0,yr2015,2764,17.93,1685.4
1,0,yr2015,2765,19.67,1925.9
1,0,yr2015,2766,23.29,1641.5
1,0,yr2015,2767,24.04,1591.6
1,0,yr2015,2768,23.57,1902.5
1,0,yr2015,2769,24.13,1808.1
1,0,yr2015,2770,23.9,1979.5
1,0,yr2015,2771,20.0,2225.2
1,0,yr2015,2772,16.28,2318.3
1,0,yr2015,2773,16.01,2180.1
1,0,yr2015,2774,18.79,1954.4
1,0,yr2015,2775,24.62,1901.5
1,0,yr2015,2776,27.1,1771.3
1,0,yr2015,2777,31.39,1882.9
1,0,yr2015,2778,32.86,2261.5
1,0,yr2015,2779,32.73,2396.0
1,0,yr2015,2780,31.17,2500.1
1,0,yr2015,2781,26.46,2487.1
1,0,yr2015,2782,25.61,2539.1
1,0,yr2015,2783,23.36,2675.2
1,0,yr2015,2784,18.72,3135.3
1,0,yr2015,2785,16.9,3143.2
1,0,yr2015,2786,16.55,3339.1
1,0,yr2015,2787,22.3,2889.5
1,0,yr2015,2788,32.19,2909.1
1,0,yr2015,2789,40.16,2549.3
1,0,yr2015,2790,44.38,2516.9
1,0,yr2015,2791,42.03,2330.4
1,0,yr2015,2792,42.38,2171.3
1,0,yr2015,2793,40.49,2542.6
1,0,yr2015,2794,40.28,2591.5
1,0,yr2015,2795,40.09,2472.9
1,0,yr2015,2796,37.21,2733.7
1,0,yr2015,2797,34.72,2921.9
1,0,yr2015,2798,32.56,3392.1
1,0,yr2015,2799,34.36,3442.8
1,0,yr2015,2800,38.28,3026.8
1,0,yr2015,2801,42.04,2980.7
1,0,yr2015,2802,41.06,3185.8
1,0,yr2015,2803,39.61,2996.9
1,0,yr2015,2804,36.03,2791.0
1,0,yr2015,2805,31.88,3291.2
1,0,yr2015,2806,32.01,2134.4
1,0,yr2015,2807,28.29,2194.6
1,0,yr2015,2808,26.57,2271.3
1,0,yr2015,2809,25.09,2123.0
1,0,yr2015,2810,25.7,2636.2
1,0,yr2015,2811,30.01,1888.6
1,0,yr2015,2812,41.34,2526.3
1,0,yr2015,2813,49.28,2850.1
1,0,yr2015,2814,53.54,2875.3
1,0,yr2015,2815,51.97,2680.2
1,0,yr2015,2816,51.2,2623.5
1,0,yr2015,2817,47.56,3115.4
1,0,yr2015,2818,43.56,3024.2
1,0,yr2015,2819,43.7,2679.5
1,0,yr2015,2820,42.98,2934.3
1,0,yr2015,2821,40.78,2773.7
1,0,yr2015,2822,39.96,2821.1
1,0,yr2015,2823,38.98,3130.6
1,0,yr2015,2824,42.38,3192.2
1,0,yr2015,2825,44.09,2919.8
1,0,yr2015,2826,43.96,3058.4
1,0,yr2015,2827,42.14,2320.6
1,0,yr2015,2828,41.44,2409.5
1,0,yr2015,2829,38.07,2357.1
1,0,yr2015,2830,35.06,3501.5
1,0,yr2015,2831,28.68,3377.1
1,0,yr2015,2832,28.49,3038.3
1,0,yr2015,2833,26.09,2765.6
1,0,yr2015,2834,26.05,2806.3
1,0,yr2015,2835,29.52,3053.1
1,0,yr2015,2836,38.84,3178.3
1,0,yr2015,2837,48.09,3474.7
1,0,yr2015,2838,49.93,3569.8
1,0,yr2015,2839,47.66,3779.7
1,0,yr2015,2840,46.35,3663.5
1,0,yr2015,2841,42.3,3763.2
1,0,yr2015,2842,42.98,3896.3
1,0,yr2015,2843,42.9,3849.2
1,0,yr2015,2844,41.59,3832.0
1,0,yr2015,2845,38.98,3562.2
1,0,yr2015,2846,38.16,3434.1
1,0,yr2015,2847,37.8,3823.0
1,0,yr2015,2848,41.08,4018.9
1,0,yr2015,2849,45.19,4201.0
1,0,yr2015,2850,44.81,4128.3
1,0,yr2015,2851,42.98,3936.0
1,0,yr2015,2852,43.68,3672.3
1,0,yr2015,2853,40.26,3492.6
1,0,yr2015,2854,32.65,2863.1
1,0,yr2015,2855,26.3,3077.2
1,0,yr2015,2856,25.76,2883.3
1,0,yr2015,2857,24.96,2690.6
1,0,yr2015,2858,25.05,2756.6
